facility_id,facility_name,address,state,zip_code,telephone_number,hcahps_measure_id,hcahps_question,hcahps_answer_description,patient_survey_star_rating,patient_survey_star_rating_footnote,hcahps_answer_percent,hcahps_answer_percent_footnote,hcahps_linear_mean_value,number_of_completed_surveys,number_of_completed_surveys_footnote,survey_response_rate_percent,survey_response_rate_percent_footnote,start_date,end_date,dashboard_category,is_relevant_measure,patient_survey_star_rating_numeric,hcahps_answer_percent_numeric,hcahps_linear_mean_value_numeric,number_of_completed_surveys_numeric,survey_response_rate_percent_numeric
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_DOCTOR_RESPECT_U_P,"Patients who reported that their doctors ""Usually""  treated them with courtesy and respect","Doctors ""usually""  treated them with courtesy and  respect",Not Applicable,,16,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Doctor Communication,True,,16.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",Not Applicable,,50,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,50.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_5_LINEAR_SCORE,Communication about medicines - linear mean score,Communication about medicines - linear mean score,Not Applicable,,Not Applicable,,66,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,,66.0,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",Not Applicable,,32,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,32.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,1,,Not Applicable,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,1.0,,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",Not Applicable,,18,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,18.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_MED_FOR_A_P,"Patients who reported that when receiving new medication the staff ""Always"" communicated what the medication was for","Staff ""always"" explained new medications",Not Applicable,,63,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,63.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_MED_FOR_SN_P,"Patients who reported that when receiving new medication the staff ""Sometimes"" or ""Never"" communicated what the medication was for","Staff ""sometimes"" or ""never"" explained new medications",Not Applicable,,19,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,19.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_MED_FOR_U_P,"Patients who reported that when receiving new medication the staff ""Usually"" communicated what the medication was for.","Staff ""usually"" explained new medications",Not Applicable,,18,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,18.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_SIDE_EFFECTS_A_P,"Patients who reported that when receiving new medication the staff ""Always"" discussed possible side effects","Staff ""always"" explained possible side effects",Not Applicable,,36,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,36.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_SIDE_EFFECTS_SN_P,"Patients who reported that when receiving new medication the staff ""Sometimes"" or ""Never"" discussed possible side effects","Staff ""sometimes"" or ""never"" explained possible side effects",Not Applicable,,45,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,45.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_SIDE_EFFECTS_U_P,"Patients who reported that when receiving new medication the staff ""Usually"" discussed possible side effects","Staff ""usually"" explained possible side effects",Not Applicable,,19,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Medicine Communication,True,,19.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",Not Applicable,,67,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,67.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,Nurse communication - linear mean score,Not Applicable,,Not Applicable,,84,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,,84.0,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",Not Applicable,,12,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,12.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,1,,Not Applicable,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,1.0,,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",Not Applicable,,21,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,21.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_NURSE_EXPLAIN_A_P,"Patients who reported that their nurses ""Always"" explained things in a way they could understand","Nurses ""always"" explained things so they could understand",Not Applicable,,63,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,63.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_NURSE_EXPLAIN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" explained things in a way they could understand","Nurses ""sometimes"" or ""never"" explained things so they could understand",Not Applicable,,15,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,15.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_NURSE_EXPLAIN_U_P,"Patients who reported that their nurses ""Usually"" explained things in a way they could understand","Nurses ""usually"" explained things so they could understand",Not Applicable,,22,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,22.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_NURSE_LISTEN_A_P,"Patients who reported that their nurses ""Always"" listened carefully to them","Nurses ""always"" listened carefully",Not Applicable,,64,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,64.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_NURSE_LISTEN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" listened carefully to them","Nurses ""sometimes"" or ""never"" listened carefully",Not Applicable,,13,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,13.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_NURSE_LISTEN_U_P,"Patients who reported that their nurses ""Usually"" listened carefully to them","Nurses ""usually"" listened carefully",Not Applicable,,23,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,23.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_NURSE_RESPECT_A_P,"Patients who reported that their nurses ""Always"" treated them with courtesy and respect","Nurses ""always"" treated them with courtesy and  respect",Not Applicable,,76,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,76.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_NURSE_RESPECT_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never""  treated them with courtesy and respect","Nurses ""sometimes"" or ""never"" treated them with courtesy and  respect",Not Applicable,,9,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,9.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_NURSE_RESPECT_U_P,"Patients who reported that their nurses ""Usually""  treated them with courtesy and respect","Nurses ""usually""  treated them with courtesy and  respect",Not Applicable,,15,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Nurse Communication,True,,15.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_HSP_RATING_0_6,Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""6"" or lower (low)",Not Applicable,,19,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Overall Rating,True,,19.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_HSP_RATING_7_8,Patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""7"" or ""8"" (medium)",Not Applicable,,22,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Overall Rating,True,,22.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",Not Applicable,,59,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Overall Rating,True,,59.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,Overall hospital rating - linear mean score,Not Applicable,,Not Applicable,,81,641,,13,,07/01/2024,06/30/2025,Overall Rating,True,,,81.0,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,2,,Not Applicable,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Overall Rating,True,2.0,,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_RECMND_DN,"Patients who reported NO, they would probably not or definitely not recommend the hospital","""NO"", patients would not recommend the hospital (they probably would not or definitely would not recommend it)",Not Applicable,,15,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Recommendation,True,,15.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",Not Applicable,,57,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Recommendation,True,,57.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_RECMND_LINEAR_SCORE,Recommend hospital - linear mean score,Recommend hospital - linear mean score,Not Applicable,,Not Applicable,,79,641,,13,,07/01/2024,06/30/2025,Recommendation,True,,,79.0,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",Not Applicable,,28,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Recommendation,True,,28.0,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,2,,Not Applicable,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Recommendation,True,2.0,,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3,,Not Applicable,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Summary Rating,True,3.0,,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2,,Not Applicable,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Summary Rating,True,2.0,,,641.0,13.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,FL,33414,(561) 798-8500,H_STAR_RATING,Summary star rating,Summary star rating,2,,Not Applicable,,Not Applicable,641,,13,,07/01/2024,06/30/2025,Summary Rating,True,2.0,,,641.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_COMP_6_LINEAR_SCORE,Discharge information - linear mean score,Discharge information - linear mean score,Not Applicable,,Not Applicable,,72,646,,13,,07/01/2024,06/30/2025,Discharge Information,True,,,72.0,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_COMP_6_N_P,"Patients who reported that NO, they were not given information about what to do during their recovery at home","No, staff ""did not"" give patients this information",Not Applicable,,28,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Discharge Information,True,,28.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,1,,Not Applicable,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Discharge Information,True,1.0,,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home","Yes, staff ""did"" give patients this information",Not Applicable,,72,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Discharge Information,True,,72.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_DISCH_HELP_N_P,"Patients who reported that NO, they did not discuss whether they would need help after discharge","No, staff ""did not"" give patients information about help after discharge",Not Applicable,,33,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Discharge Information,True,,33.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_DISCH_HELP_Y_P,"Patients who reported that YES, they did discuss whether they would need help after discharge","Yes, staff ""did"" give patients information about help after discharge",Not Applicable,,67,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Discharge Information,True,,67.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_SYMPTOMS_N_P,"Patients who reported that NO, they did not receive written information about possible symptoms to look out for after discharge","No, staff ""did not"" give patients information about possible symptoms",Not Applicable,,23,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Discharge Information,True,,23.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_SYMPTOMS_Y_P,"Patients who reported that YES, they did receive written information about possible symptoms to look out for after discharge","Yes, staff ""did"" give patients information about possible symptoms",Not Applicable,,77,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Discharge Information,True,,77.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",Not Applicable,,64,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Doctor Communication,True,,64.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_COMP_2_LINEAR_SCORE,Doctor communication - linear mean score,Doctor communication - linear mean score,Not Applicable,,Not Applicable,,82,646,,13,,07/01/2024,06/30/2025,Doctor Communication,True,,,82.0,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",Not Applicable,,13,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Doctor Communication,True,,13.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,1,,Not Applicable,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Doctor Communication,True,1.0,,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",Not Applicable,,23,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Doctor Communication,True,,23.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_DOCTOR_EXPLAIN_A_P,"Patients who reported that their doctors ""Always"" explained things in a way they could understand","Doctors ""always"" explained things so they could understand",Not Applicable,,59,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Doctor Communication,True,,59.0,,646.0,13.0
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,FL,33428,(561) 488-8100,H_DOCTOR_EXPLAIN_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" explained things in a way they could understand","Doctors ""sometimes"" or ""never"" explained things so they could understand",Not Applicable,,16,,Not Applicable,646,,13,,07/01/2024,06/30/2025,Doctor Communication,True,,16.0,,646.0,13.0
